PERMNO,QNO,MOM_RANK,FRET1
75743,43.0,7,0.0487805062219999
75743,44.0,6,0.3488371750892993
75743,45.0,8,-6.747684375696394e-07
75743,46.0,2,0.0862068064695311
75743,47.0,6,-2.5875987041956705e-07
75743,48.0,5,-0.142857317087085
75743,49.0,1,-0.5185186107377501
75743,50.0,0,-0.1730773199999999
75743,51.0,0,0.02325608441
75750,45.0,9,-0.0117648018610272
75750,46.0,8,0.7142848880644324
75750,47.0,9,0.44444387974848
75750,48.0,9,-0.3076921512075913
75750,49.0,8,-0.4444441707350856
75758,55.0,9,0.4545461938487152
75758,56.0,9,-0.3437501552526562
75760,44.0,9,0.9417475249225892
75760,45.0,9,0.0799992422138149
75760,46.0,9,-0.0185181851498194
75760,47.0,9,0.311320936865
75760,48.0,9,-0.3093529814485681
75760,49.0,2,-0.2708332815242187
75760,50.0,0,-7.742701748636449e-07
75760,51.0,0,-0.0285720237423999
75760,52.0,0,-0.0882351605882799
75760,53.0,0,-0.129032
75760,54.0,0,0.0185178996145667
75760,80.0,8,-0.4034383925783736
75760,81.0,0,0.4190674695594014
75760,82.0,3,-0.2812500214285751
75766,42.0,1,
75766,53.0,5,0.03656263375
75766,54.0,4,-6.250000006424727e-08
75766,55.0,2,0.1612904200460001
75766,56.0,7,-0.1944439926075161
75766,57.0,3,-0.0344832937419999
75766,58.0,2,0.0178574071427999
75766,59.0,3,-0.070175032072375
75766,60.0,1,-0.075472145024
75766,61.0,1,-0.02040832
75766,62.0,1,0.79166572449725
75766,63.0,7,2.746400000752658e-07
75766,64.0,7,0.0930232186046
75766,65.0,8,-0.2978723382979
75766,66.0,6,-0.2121205733871161
75766,67.0,0,-0.1538455854699999
75766,68.0,0,0.2272736230794587
75766,69.0,0,0.5925929351850001
75766,70.0,6,0.1279075087001935
75766,71.0,8,0.1546392470940343
75766,72.0,9,0.0770088302597018
75766,73.0,9,-0.0383420642841599
75766,74.0,6,
75769,42.0,2,-0.5319148423995232
75769,43.0,0,-0.0454548097826182
75769,44.0,0,2.746400000752658e-07
75769,45.0,0,0.5476186130952503
75769,46.0,0,0.0153851302002285
75769,47.0,5,-0.2424242273194489
75769,48.0,3,
75773,42.0,3,-0.194084988469
75773,43.0,3,-0.06158525
75773,44.0,2,0.1494455762269229
75773,45.0,2,0.1771762356089925
75773,46.0,4,0.1226857074285499
75773,47.0,5,0.0297577835760001
75773,48.0,6,0.0739231012879999
75773,49.0,6,0.077333252349
75773,50.0,6,0.1737372888532158
75773,51.0,7,0.002435815809916
75773,52.0,6,0.1645411870634452
75773,53.0,7,-0.0566617972002827
75773,54.0,5,0.0709010620000001
75773,55.0,3,0.0197650258550001
75773,56.0,5,0.0137669712980001
75773,57.0,4,0.0951987455395806
75773,58.0,6,0.0929556568039997
75773,59.0,7,0.0065387054750001
75773,60.0,7,0.0275276313916594
75773,61.0,7,0.1430204149887319
75773,62.0,6,0.1254227220599999
75773,63.0,6,0.0066669999999999
75773,64.0,5,0.2191391437354624
75773,65.0,7,0.0442437500000001
75773,66.0,7,0.0425200048412728
75773,67.0,7,-0.0290479435480001
75773,68.0,6,0.09119807650162
75773,69.0,5,0.0174021326419999
75773,70.0,4,-0.0048004703378342
75773,71.0,2,0.2207547727104697
75773,72.0,5,0.1677631807143595
75773,73.0,5,-0.0665301729344236
75773,74.0,5,-0.1468921122961883
75773,75.0,7,-0.0436665236959901
75773,76.0,4,-0.0882994028122745
75773,77.0,3,0.0715192346509998
75773,78.0,3,-0.0641257129525267
75773,79.0,2,0.0116147909568273
75773,80.0,4,-0.0900528246600892
75773,81.0,3,-0.070156436425
75773,82.0,3,-0.0405415893069101
75773,83.0,2,0.1359338625241295
75777,45.0,9,0.1627908031397162
75777,46.0,9,-0.10000024
75778,42.0,9,-0.2857141545329625
75778,43.0,6,-0.1846153936770528
75778,44.0,2,0.3207551729205422
75778,45.0,1,-0.0571432058351115
75778,46.0,1,0.3333335023519035
75778,47.0,4,-0.28409051931815
75778,48.0,3,-0.1428574583217234
75778,49.0,0,-7.017530767594593e-07
75778,50.0,1,0.1481489699851044
75778,51.0,0,-0.0322579393230612
75778,52.0,2,0.249999505758377
75778,53.0,6,1.3733330502081875
75778,54.0,9,-0.4269661759695071
75778,55.0,7,-0.2549015988835024
75778,56.0,5,-0.2499994935476824
75778,57.0,1,-0.0175436595499128
75778,58.0,0,-0.1250000286601189
75779,56.0,5,0.1250000482141249
75787,42.0,4,-0.200000104396349
75787,43.0,3,0.2699996587499376
75787,44.0,8,0.1261910452130801
75787,45.0,6,0.2215051096217191
75787,46.0,8,0.0053568101999033
75787,47.0,7,0.1112868611876891
75787,48.0,6,0.1133325170159285
75787,49.0,7,0.213333264
75787,50.0,7,0.0527781669899354
75787,51.0,8,0.0373326852349999
75787,52.0,7,0.0542853740208504
75787,53.0,6,0.0382475676779201
75787,54.0,4,0.127834224448085
75787,55.0,4,0.2163747411517234
75787,56.0,7,
75788,16.0,6,0.03921583372544
75788,17.0,2,-0.2452835837306991
75788,44.0,8,0.0476189606158112
75788,45.0,7,2.3666663984123207e-07
75789,43.0,2,-0.0940099187245019
75789,44.0,3,0.6358977821975629
75789,45.0,6,0.0220821774862138
75789,46.0,5,0.305900417717615
75789,47.0,8,0.3189966193741023
75789,48.0,9,-0.066763479720824
75789,49.0,7,-0.0620739898278022
75789,50.0,7,0.0739624144899249
75789,51.0,6,0.1427058813569903
75789,52.0,3,0.0407245410766732
75789,53.0,5,0.1191020382029188
75789,54.0,6,-0.0900218476428752
75789,55.0,4,-0.0104690505597171
75789,56.0,3,0.0227580251429924
75789,57.0,4,0.1972409949828959
75789,58.0,5,-0.1134708830791694
75789,59.0,5,-0.0489931749778203
75789,60.0,5,0.2039603405744892
75789,61.0,6,0.1413215840353761
75789,62.0,4,0.0098180976776329
75789,63.0,6,0.2122961365916276
75789,64.0,7,0.0251502111348105
75789,65.0,6,0.0070379791383927
75789,66.0,5,0.1459058273388731
75789,67.0,7,0.1341872102993631
75789,68.0,6,-0.0088330726447226
75789,69.0,6,0.2880730603198091
75789,70.0,8,0.0099995293851606
75789,71.0,5,0.192553300985208
75789,72.0,6,0.1340094573911063
75789,73.0,7,-0.0053752344247112
75789,74.0,6,0.0569987378843275
75789,75.0,9,0.300906569498496
75789,76.0,8,-0.1082443345689897
75789,77.0,8,0.0146132756716135
75789,78.0,7,-0.1008629999700613
75789,79.0,4,-0.0920663123467112
75789,80.0,1,-0.0574774024223747
75789,81.0,2,-0.0796039655684339
75789,82.0,2,0.3390733166243205
75789,83.0,4,0.2771340047292912
75790,43.0,5,-0.1445792324922147
75790,44.0,2,-0.1126761109155
75790,45.0,1,-0.03174589672542
75790,46.0,1,0.0491798954784556
75790,47.0,0,-0.19531297469575
75790,48.0,0,0.3592240728596405
75790,49.0,3,
75791,4.0,9,-0.1313869865172134
75791,5.0,9,-0.25210117848736
75791,6.0,5,-0.0561798796479999
75791,7.0,4,0.9642851693274768
75791,8.0,6,-0.1696963991479249
75791,9.0,7,0.1897813269959998
75791,10.0,9,0.0858894702784347
75791,11.0,9,-0.3898301993973346
75791,15.0,0,-0.069767179704
75792,43.0,3,0.0896554149938757
75792,44.0,3,0.0379741121577041
75792,45.0,2,0.036585203816019
75792,46.0,2,0.0647060502209999
75792,47.0,3,-0.0055252379088077
75792,48.0,2,-0.06666617157895
75792,49.0,2,-0.1428571765699007
75792,50.0,1,-0.159722325701476
75792,51.0,0,0.338843150640032
75792,52.0,1,-0.1234572478394498
75792,53.0,1,0.2746482089917437
75792,54.0,5,-0.3093924350427988
75792,55.0,2,0.064000088
75792,56.0,1,-0.0676697478031491
75792,57.0,2,0.1129022783323565
75792,58.0,1,-0.0072456719414624
75792,59.0,5,
75793,43.0,4,0.31578981203
75793,44.0,5,0.1666667280183209
75793,45.0,4,-0.22285774085136
75793,46.0,0,0.294118580017249
75793,47.0,6,-0.1022722344223001
75793,48.0,2,-0.1962030872136616
75793,49.0,0,0.0078734546982401
75793,50.0,2,-0.4687504619736047
75793,51.0,0,0.5294121911765
75793,52.0,0,-0.1538462306837601
75793,53.0,0,0.2727267769831787
75793,54.0,1,-0.01785739240174
75793,55.0,7,0.090909107371
75793,56.0,4,-0.4083338529092689
75793,57.0,1,0.0281678032316159
75793,58.0,0,-0.191781051272
75793,59.0,0,-0.186439686723624
75793,60.0,0,-0.1041671119791249
75793,61.0,0,0.1162783759160002
75793,62.0,0,-0.1041663891448124
75793,63.0,0,0.1395352505813125
75793,64.0,2,-0.081632056514824
75793,65.0,2,0.0666658196079998
75793,66.0,2,0.1874996849883692
75793,67.0,7,-0.1929824428483199
75794,43.0,7,-0.177419
75794,44.0,5,0.1960791298537036
75794,45.0,6,0.0983597120625383
75794,46.0,6,0.2537312201694004
75794,47.0,4,-0.4642862728430548
75794,48.0,0,-0.1555554402202131
75794,49.0,0,-0.0526319190095962
75794,50.0,0,0.2777770384200002
75794,51.0,0,-0.0869574936850892
75794,52.0,2,-0.249999652976175
75794,53.0,1,-0.1428571679654029
75794,54.0,0,0.2962957267837498
75794,55.0,0,0.0571426263579999
75794,56.0,1,0.1891893415759089
75794,57.0,7,-0.2670453163761296
75794,58.0,6,0.2403104961240001
75794,59.0,6,-0.3500005437498874
75794,60.0,1,0.3461531038462002
75794,61.0,1,-0.1714289956457499
75794,62.0,1,0.0862065969703864
75794,63.0,0,-0.2539685942921187
75794,64.0,1,5.131399993807406e-08
75794,65.0,0,-0.0212775614738106
75794,69.0,2,0.103448491953946
75795,43.0,8,-0.121212250964277
75795,44.0,7,0.0344827352613177
75795,45.0,2,0.4333329783784001
75795,46.0,6,0.372093040538334
75795,47.0,7,-0.1525427160830451
75795,48.0,7,0.2200004335484
75795,49.0,8,-0.0163928853329822
75795,50.0,7,0.0166670253333438
75795,51.0,3,0.016393715156999
75795,52.0,5,-0.2419363423225289
75795,53.0,1,0.0638302883779999
75795,54.0,1,-0.54000021139534
75795,55.0,0,0.2391297989131251
75795,56.0,0,-0.2456139620354519
75795,57.0,0,0.1046505798012333
75795,58.0,0,0.0315790231577601
75795,59.0,5,0.03061208
75795,60.0,3,5.989230076330898e-07
75795,61.0,6,0.1485148467179999
75795,62.0,5,-0.181033518969636
75795,63.0,2,-0.0842109679583745
75795,64.0,1,0.1839087522384102
75795,65.0,2,-0.1067962690129999
75795,66.0,0,-0.0434780693372378
75795,67.0,2,0.1931807193264345
75795,68.0,5,-0.0761902776190398
75795,69.0,2,-0.051546454897
75795,70.0,2,0.0108699999999999
75795,71.0,2,0.0322585843144196
75795,72.0,1,0.2083320460620619
75795,73.0,2,-0.224138174827568
75797,43.0,2,-0.1122577724732499
75797,44.0,2,0.426665947241023
75797,45.0,6,0.1715781866071966
75797,46.0,7,0.3754542539538934
75797,47.0,8,0.0086671610380861
75797,48.0,8,0.6920008836766001
75797,49.0,9,0.1346537040791204
75797,50.0,9,0.0052633757894
75797,51.0,9,0.0578949273987798
75797,52.0,8,0.3049998928377999
75797,53.0,7,0.1673075935382399
75797,54.0,7,0.0528917222098914
75797,55.0,7,
75798,43.0,5,-0.0169496898304498
75798,44.0,3,0.2758629787800002
75798,45.0,1,
75800,50.0,9,-0.054545722078
75800,51.0,9,1.8653832084566944
75800,52.0,9,-0.006711773414997
75800,53.0,9,0.0810800221733871
75800,54.0,9,-0.32499969872045
75800,55.0,8,0.0462957454185675
75800,56.0,1,-0.3716819998181714
75800,57.0,0,0.126760097640874
75800,58.0,0,-0.2937502768162501
75801,43.0,3,-0.20789529622
75801,44.0,2,0.4254726986157364
75801,45.0,6,0.1271952939938749
75801,46.0,7,0.0298076767379207
75801,47.0,4,-0.2410805797774425
75801,48.0,3,0.2528569313720958
75801,49.0,3,0.0165389190451403
75801,50.0,2,-0.1525983304278174
75801,51.0,1,0.0361354657922319
75801,52.0,4,-0.0458062419816901
75801,53.0,1,0.0196605529198592
75801,54.0,1,0.102885373318238
75801,55.0,3,-0.1639999738749999
75801,56.0,1,-0.088000511243
75801,57.0,1,-0.1168003679999999
75801,58.0,1,-0.087603537202181
75801,59.0,0,0.00399989527885
75801,60.0,1,0.1789994474783001
75801,61.0,3,0.2374473429460002
75801,62.0,6,0.0027595907900002
75801,63.0,7,0.0200003628860814
75801,64.0,6,0.2230513055756073
75801,65.0,7,0.1411109832499311
75801,66.0,6,-0.02243947348288
75801,67.0,7,0.0520002684999501
75801,68.0,7,-0.0338101753822281
75801,69.0,5,0.0883949263162751
75801,70.0,3,0.4336364714393748
75804,11.0,9,0.5648010888926402
75804,12.0,9,0.4742270731911004
75804,13.0,9,0.482516595921425
75804,14.0,9,-0.2075479665250871
75804,15.0,8,-0.0773802209238
75804,16.0,7,-0.2287584426833272
75804,17.0,1,0.0254230735100946
75804,18.0,1,-0.2727274229718405
75804,19.0,0,0.1136361117424373
75804,20.0,1,0.3541667684281704
75804,21.0,4,0.0846154289276106
75808,43.0,4,0.0287884744167905
75808,44.0,3,0.0874081314127068
75808,45.0,2,0.1150682700589906
75808,46.0,5,-0.1000008735292
75808,47.0,2,0.0537931038433074
75808,48.0,2,0.2223683060291335
75808,49.0,5,-0.0929725588688563
75808,50.0,3,0.0531732456560001
75808,51.0,5,0.0507430792518197
75808,52.0,5,0.0485241920538495
75808,53.0,3,0.0779059047226191
75808,54.0,4,-0.03434054141676
75808,55.0,3,0.1317764782461297
75808,56.0,5,-0.0272073874172469
75808,57.0,5,0.0602783939502247
75808,58.0,5,0.0093391499452026
75808,59.0,6,-0.0082455794713601
75808,60.0,5,-0.0661336543577616
75808,61.0,3,0.1393300123392791
75808,62.0,3,0.0352747039465914
75808,63.0,3,0.034261656633336
75808,64.0,3,0.1408773532342497
75808,65.0,6,0.0574036422807537
75808,66.0,5,0.021733143087514
75808,67.0,6,0.1590818461150165
75808,68.0,7,0.1435224517362101
75808,69.0,8,0.4327187042909353
75808,70.0,9,0.0395812769819672
75808,71.0,8,-0.0013809599596814
75808,72.0,7,-0.0360441745949731
75808,73.0,5,-0.0155149752484738
75808,74.0,2,-0.1793549682161795
75808,75.0,3,0.2574994076061005
75808,76.0,5,-0.1252491301213503
75808,77.0,6,0.2086745706349271
75808,78.0,6,0.1901327157887999
75808,79.0,7,-0.1122476106579969
75808,80.0,5,-0.147492258954508
75808,81.0,4,0.8954762392340969
75808,82.0,8,
75815,43.0,4,-0.0864197729278193
75815,44.0,2,0.0675684245505281
75815,45.0,1,0.0126584620096914
75815,46.0,1,-0.1000003999999999
75815,47.0,0,-0.0416669333038122
75815,48.0,1,0.2173914197899999
75815,49.0,3,-0.1785720249541359
75815,50.0,1,-0.2463771623679999
75815,51.0,1,0.0384618505080001
75815,52.0,1,-0.1296299303704
75815,53.0,0,0.2765953467383357
75815,54.0,1,0.1666661083333998
75815,55.0,5,0.3714282010751364
75815,56.0,8,0.15625024119884
75815,57.0,9,-0.5225228728725393
75815,58.0,2,-0.0188678338061561
75815,59.0,1,0.4423077036605138
75815,60.0,1,-0.19999989505376
75815,61.0,0,-0.0333333247312001
75815,62.0,3,0.0517238179310199
75815,63.0,4,-0.2131146106616076
75815,64.0,0,0.0416677669367036
75815,65.0,1,0.1399996437499999
75815,66.0,2,-0.210526544233
75815,67.0,1,-0.1111110196383999
75815,68.0,1,0.0750008822223997
75815,69.0,2,0.4302328316455417
75815,70.0,3,0.0406499429218627
75815,71.0,5,-0.210937646398072
75815,72.0,4,0.1089116851953264
75815,73.0,3,0.2321435191945318
75815,74.0,3,-0.3623185639989998
75815,75.0,2,0.113636360360825
75815,78.0,4,-0.26890774722688
75815,81.0,5,0.0602407403035898
75815,82.0,2,0.0454542915859998
75817,43.0,7,0.2592592140799572
75817,44.0,9,0.3921568143523009
75817,45.0,9,-0.0704228212620743
75817,46.0,8,0.1022719998911241
75817,47.0,7,0.350515652431937
75817,48.0,7,-0.0801525330114879
75817,49.0,5,-0.1078833004689999
75817,50.0,5,-0.0465118551656038
75817,51.0,3,0.1024388816430128
75817,52.0,1,-0.1238944296348448
75817,53.0,1,0.2525251300505
75817,54.0,3,0.1129022531628449
75817,55.0,5,0.0054349099507813
75817,56.0,5,0.0594590513732946
75817,57.0,8,-0.0204082139261817
75817,58.0,6,0.1354175336129688
75817,59.0,6,0.0275224134737364
75817,60.0,7,0.1517857419284474
75817,61.0,7,-0.1589151602112696
75817,62.0,4,0.1705073340407963
75817,63.0,4,0.1870083136400973
75817,64.0,5,0.1442783117922452
75817,65.0,5,0.1434778980569999
75817,66.0,8,-0.0076034315424425
75817,67.0,8,-0.1532570147463435
75817,68.0,3,-0.0226246497698202
75817,69.0,2,
75818,46.0,6,0.2093019015047708
75818,47.0,5,-0.0769229836768
75818,48.0,6,-0.1250000067308498
75818,55.0,9,0.3934422776564259
75818,56.0,9,0.2705876407519998
75818,57.0,9,-0.1898147788299999
75818,58.0,9,0.2114276727392476
75818,59.0,9,0.3490571701585658
75818,60.0,9,-0.0979016565231249
75818,61.0,6,0.1317835764623531
75818,62.0,8,0.0136987152224001
75818,63.0,6,-0.2499999412571644
75818,64.0,0,0.3333332747936171
75818,65.0,3,0.1621633288665043
75818,66.0,4,-0.406976890186048
75818,67.0,0,0.1666669211764
75818,68.0,3,-0.29411722866304
75818,69.0,0,-0.2261907247689998
75818,70.0,0,0.3230765293268749
75818,71.0,1,-0.0930229974858597
75818,72.0,0,-0.0128205802485937
75818,73.0,1,0.1818189336206217
75818,74.0,6,-0.1373624881043541
75818,75.0,5,-0.2101913692578748
75818,76.0,3,0.0322579967740623
75818,77.0,5,0.7343756308497762
75818,78.0,7,
75819,43.0,9,0.2181815897480172
75819,44.0,9,0.895521765706685
75819,45.0,9,0.3228349949164684
75819,46.0,9,0.1696426476899999
75819,47.0,9,0.3816792682979029
75819,48.0,9,-0.185082802492238
75819,49.0,8,-0.1144060795319991
75819,50.0,4,0.1148311845013974
75819,51.0,4,0.248927242635256
75819,52.0,2,-0.3230234545391078
75819,53.0,1,0.1218283365077703
75819,54.0,2,-0.1764703787250101
75819,55.0,0,0.3131871939479536
75819,56.0,1,0.121338831011545
75819,57.0,7,0.029850914951
75819,58.0,7,0.3188395806344011
75819,59.0,9,-0.0810436407924249
75819,60.0,8,0.2780266394329342
75819,61.0,9,-0.115789494934
75819,62.0,7,0.01587354013923
75819,63.0,3,0.0156242141877251
75819,64.0,3,0.0615387616209406
75819,65.0,1,-0.1159418337352673
75819,66.0,2,0.0573768664487535
75819,67.0,3,-0.0193794531041966
75819,68.0,2,0.1976278482893532
75819,69.0,4,0.11551187362418
75819,70.0,6,-0.0236688553878101
75819,71.0,4,-0.4075762424584729
75819,72.0,1,0.2250641284668157
75819,73.0,0,-0.2090665056258237
75819,74.0,0,-0.1402712961744109
75819,75.0,1,0.026315580915625
75819,76.0,3,-0.4909052358251224
75819,77.0,0,-0.1041669999999999
75819,83.0,5,0.1829996
75820,43.0,0,4.0000000001150227e-07
75820,44.0,0,0.1500007595362
75820,47.0,4,0.0941534864615598
75820,48.0,5,0.0783412382331967
75820,49.0,6,0.1629652297241
75820,50.0,8,-0.0733281122329438
75820,51.0,6,0.1457113532651615
75820,52.0,6,0.2483400050543951
75820,53.0,7,0.0538352607431198
75820,54.0,6,0.0862559909818749
75820,55.0,7,0.0098447802269998
75820,56.0,7,-0.0225959922558439
75820,57.0,5,-0.0725536347721631
75820,58.0,3,0.1603953563123183
75820,59.0,5,-0.1303748310801779
75820,60.0,3,0.1659013181170321
75820,61.0,5,0.1844015905982812
75820,62.0,7,0.6861339677625287
75820,63.0,8,0.0512576680794343
75820,64.0,9,
75822,43.0,9,0.4038465357747287
75822,44.0,9,-0.07534204085125
75822,45.0,8,-0.6296297848464202
75822,46.0,0,-0.1799999672
75822,47.0,0,6.114759929509717e-07
75823,47.0,9,0.1176478156492446
75823,48.0,9,0.0350877587202009
75823,49.0,9,-0.2033904919289135
75823,50.0,7,0.1702117796397837
75823,51.0,4,0.2363643822191528
75823,52.0,5,0.0882358024413847
75823,53.0,5,0.0270270821257585
75823,54.0,7,-0.026316
75823,55.0,5,0.0675685387880029
75823,56.0,4,-0.0886073927669158
75823,57.0,3,-0.04166695020392
75823,58.0,2,-0.0144923399586577
75823,59.0,3,-0.0882355353379999
75823,60.0,1,0.1451609554468658
75823,61.0,3,-0.0845072300099609
75823,62.0,1,-0.1846151626655685
75823,63.0,0,-0.094340325124
75823,64.0,0,0.1979170499999998
75823,65.0,0,-0.0434778726315825
75823,66.0,1,-0.1454543563017425
75823,67.0,2,0.1382986840551068
75823,68.0,4,-0.028037659672
75823,69.0,2,0.0769222396698632
75823,70.0,3,0.0446430868199092
75823,71.0,4,0.008547012376064
75823,72.0,3,0.152542032459678
75823,73.0,3,0.1176472703650197
75823,76.0,8,-0.0058138399367499
75823,77.0,8,-0.33918149721
75823,78.0,2,-0.2389379588425347
75823,79.0,5,0.232557631925526
75823,80.0,1,0.066036943174963
75823,81.0,1,0.0177000208838502
75823,82.0,5,-0.2434788458768476
75824,24.0,7,
75824,25.0,7,0.3096778723759998
75824,29.0,6,-0.0846564885705796
75824,30.0,2,-0.0462425431869506
75824,31.0,2,-0.1939391784242559
75824,32.0,2,0.0902256400451595
75824,33.0,2,-0.0413786764749988
75824,34.0,2,0.1366899795672007
75824,35.0,5,-0.06329176609862
75824,36.0,3,0.0270276449031205
75824,37.0,3,0.1052627539579436
75824,38.0,5,0.7142848106411022
75824,39.0,8,-0.03993052946223
75825,44.0,4,-0.0502150407079999
75825,45.0,2,-0.1032361891748184
75825,46.0,1,0.3296637120947057
75825,47.0,0,-0.1814508518340203
75825,48.0,1,0.0927709405144028
75825,49.0,3,0.2024622047267967
75825,50.0,7,0.3061612853741069
75825,51.0,7,-0.1150931770611892
75825,52.0,7,0.3685391494308814
75825,53.0,9,0.0171245640959949
75825,54.0,7,0.3024446456839813
75825,55.0,7,-0.2631176577727365
75825,56.0,6,0.097644308082031
75825,57.0,4,0.0773836606556566
75825,58.0,5,-0.1127931007506346
75825,59.0,1,-0.0785066091318221
75825,60.0,4,0.315553449824272
75825,61.0,6,-0.1155936354216148
75825,62.0,2,0.0013876940114536
75825,63.0,3,0.1051038618619999
75825,64.0,4,0.1003108699281249
75825,65.0,2,0.0580681420373634
75825,66.0,5,-0.106552366232365
75825,67.0,5,0.0162586942603528
75825,68.0,3,-0.1771576781026818
75825,69.0,1,-0.1250994229978006
75825,70.0,0,0.2293937762813938
75825,71.0,1,-0.0463958535441102
75825,72.0,1,0.0842196523675062
75825,73.0,2,-0.1160335968814556
75825,74.0,3,-0.1341689669032777
75825,75.0,3,-0.0125137926836
75825,76.0,3,-0.0345553957140414
75825,77.0,3,0.2199680404077451
75825,78.0,5,0.0508550162133751
75825,79.0,6,-0.1723378850080262
75825,80.0,5,0.2086856858447463
75825,81.0,5,0.5830275711127169
75825,82.0,8,0.1618212640686462
75825,83.0,8,0.4063938782771483
75828,43.0,8,0.1194034164089785
75828,44.0,7,1.013332123262476
75828,45.0,9,-0.0927150559431362
75828,46.0,4,0.4744534463633516
75828,47.0,9,0.5148519070226569
75828,48.0,9,0.2418307679739499
75828,49.0,9,3.589740624754256e-07
75828,50.0,9,0.3052632705420615
75828,51.0,9,0.3306456707680929
75828,52.0,9,0.4181808989538351
75828,53.0,9,0.0341883718535365
75828,54.0,9,0.1322326055608533
75828,55.0,8,-0.1240875210103398
75828,56.0,7,-0.1249999729690957
75828,57.0,2,-0.4666667902138051
75828,58.0,0,0.3214289558843324
75828,59.0,0,0.040539469655848
75828,60.0,0,0.1753244022341904
75828,61.0,2,0.1988952172107452
75828,62.0,9,0.3548379548534646
75828,63.0,8,-0.289114877142313
75828,64.0,5,0.0143540745932
75828,65.0,3,0.0094342438287826
75828,66.0,2,0.3971959422137436
75828,67.0,3,-0.1989963972220475
75828,68.0,4,-0.1106474599434879
75828,69.0,3,0.2629102218254062
75828,70.0,5,0.1486995587937585
75828,71.0,2,-0.02103540032629
75828,72.0,4,0.2413214950270839
75828,73.0,7,0.1504664797980668
75828,74.0,7,-0.1874993373989268
75828,75.0,7,0.2792020229627465
75828,76.0,8,-0.1536739191358441
75828,77.0,7,0.1421060416911177
75828,78.0,5,0.3341014793740533
75828,79.0,7,0.1606220020815509
75828,80.0,7,-0.1525297268009174
75828,81.0,6,0.024582775621708
75828,82.0,7,0.3538991020747348
75828,83.0,6,-0.1367089081645899
75831,44.0,9,0.8285711359999997
75831,45.0,9,-0.08750035
75831,46.0,9,0.3424648638347582
75831,47.0,9,0.1224498943790328
75831,48.0,8,-0.3090905965909
75831,49.0,2,0.0460526380286649
75831,50.0,3,0.0754723095973666
75831,51.0,2,0.6578947166284026
75831,52.0,5,-0.037036184488167
75831,53.0,8,-0.0329669036698495
75831,54.0,7,-0.034090367184357
75831,55.0,6,0.0470594163483524
75831,56.0,2,-0.2247190164321326
75831,57.0,1,-0.1304353547802624
75831,58.0,0,-0.050000091824
75831,59.0,0,0.3157899429169999
75831,60.0,2,0.1733338425905202
75831,61.0,7,0.034090836885444
75831,62.0,7,0.2417585889440001
75831,63.0,8,-0.3274335369506171
75831,64.0,2,0.4473684542065146
75831,65.0,4,-0.0272727988245906
75831,66.0,4,-0.467289204508
75831,67.0,0,-0.3333323456914522
75831,68.0,0,-0.2499999869225667
75831,69.0,0,0.4210537558343747
75831,70.0,0,0.4074070137412
75831,71.0,2,0.1929829424608533
75831,72.0,8,0.6213244181867938
75831,73.0,9,-0.2653064125678684
75831,74.0,9,-0.3950613532343838
75831,75.0,4,-0.0918364789378056
75831,76.0,1,-0.3932584939907667
75831,77.0,0,0.5462977138650795
75831,78.0,0,0.0479028407371642
75831,79.0,2,-0.0457138833122373
75831,80.0,4,-0.1137727196665513
75831,81.0,6,-0.2972967306729095
75831,82.0,1,0.2115378415384801
75831,83.0,1,-0.22222177422
75832,44.0,9,0.362745866341517
75832,45.0,9,0.2158284918329542
75832,46.0,9,-3.4169088969360217e-07
75832,47.0,8,0.2485202041316636
75832,48.0,8,-0.6255924935279891
75832,49.0,0,-0.4430382567088999
75832,50.0,0,-0.0909087406759999
75832,51.0,0,0.1999999374999999
75832,52.0,0,-0.14583319320175
75832,53.0,0,-0.2439024662616318
75832,54.0,0,0.0322572982369477
75832,55.0,0,0.1093747387405938
75832,56.0,0,-0.0140841439157382
75832,57.0,1,0.2857145395603999
75832,58.0,8,0.0666660547438906
75832,59.0,8,-0.2083329460908499
75832,60.0,6,-0.131579301301285
75832,61.0,2,0.9696959569361884
75832,62.0,7,0.1846159131030893
75833,44.0,1,0.0624999358107969
75833,45.0,0,0.0588230701955572
75833,46.0,0,-0.0694445788829687
75833,47.0,0,0.940298492575
75833,48.0,8,0.4153841189743998
75833,49.0,9,-0.1413038089967551
75833,50.0,9,0.3860760114208281
75833,51.0,9,-0.0479445749941247
75833,52.0,7,-0.0647487079376399
75833,53.0,3,-0.2461535880041202
75833,54.0,1,-0.0306127090022417
75833,55.0,0,-0.273684277940319
75833,56.0,0,0.0434782455037068
75833,57.0,0,-0.3888882141747399
75834,44.0,8,0.6250010413991558
75834,45.0,7,-0.2802205220229002
75834,46.0,1,0.5343515952627966
75834,47.0,9,0.2537316732268757
75834,48.0,8,0.1468265836133702
75834,49.0,7,-0.1176467306211357
75834,50.0,9,-0.54901936627456
75834,51.0,0,0.2695652747053498
75834,52.0,0,-0.239725543910023
75834,53.0,0,-0.2702697215473261
75834,54.0,0,0.0617283142779998
75834,55.0,0,0.6395346189455478
75834,56.0,2,0.0851062372908855
75834,57.0,7,-0.2549016926381702
75834,58.0,8,0.4385965691929037
75834,59.0,9,0.0426825620850142
75834,60.0,7,-0.1929821349230939
75834,61.0,2,-0.1956518814876167
75834,62.0,2,-0.0270270350951064
75834,63.0,0,0.0833326488118459
75834,64.0,0,0.1153853318152315
75834,65.0,1,-0.1992335091546044
