PERMNO,QNO,PRRET,QRET,TURND,ILLIQ,ex,SIZE,PRC,mea_DTD,VOLATILITY,ILLIQ_RANK,SIZE_RANK,MOM_RANK,ILLIQ_CAT,SIZE_CAT,MOM_CAT,OVERALL_COMBO,OVERALL_DECILE,FRET1
75228,81.0,2.4603159050697996,0.5873785371643594,5.594005325349755,-1.641850413003907e-09,,4313157.25,27.25,164.28130060552616,0.0397609386180459,85,89,87,85,89,87,87.0,9,0.5229352495877106
75228,82.0,3.4070772092143455,0.5229352495877106,5.6037222734669125,-1.4781304163501567e-09,,6490019.0,41.5,185.493408841605,0.0399763012549641,85,91,95,85,91,95,90.33333333333333,9,0.1084343628690442
75228,83.0,3.1818193832015194,0.1084343628690442,10.857706225199555,-6.394940307423258e-10,,7295738.0,46.0,404.8132692970056,0.0658228351156267,89,91,95,89,91,95,91.66666666666667,9,-0.1673914437115375
75232,81.0,0.7707561884495626,0.7643878415831427,9.45652413120654,-4.8591175676415805e-09,,1848510.5625,61.3125,366.5822687793483,0.0626671910490937,72,81,71,72,81,71,74.66666666666667,8,-0.4556572209414777
75232,82.0,-0.3064937969749578,-0.4556572209414777,10.214171927276965,-4.049434887816162e-09,,1011095.625,33.375,404.15231883954976,0.0506355486456317,75,70,20,75,70,20,55.0,5,-0.3707860645435152
75232,83.0,-0.6818179711926775,-0.3707860645435152,13.837212385091572,-2.908493030361293e-09,,636195.0,21.0,428.8620044430822,0.0486935299493296,75,60,1,75,60,1,45.333333333333336,4,0.1961909713408973
75233,81.0,-0.1318026643964805,-0.1673640561454664,1.1111111111111112,-8.830400252133614e-08,,268003.125,12.1875,15.090034611692184,0.0317267896681205,32,47,28,32,47,28,35.666666666666664,3,0.2307697092168292
75233,82.0,-0.2908602790294867,0.2307697092168292,1.203793932306893,-1.475051243417405e-07,,324352.5,14.75,17.55266643568144,0.0482285934803428,29,48,21,29,48,21,32.666666666666664,2,0.2639819926548028
75233,83.0,0.1833084533351221,0.2639819926548028,1.2364163497198328,-7.174325415289919e-08,,401171.375,17.375,22.138771111115997,0.0212691078815932,36,51,54,36,51,54,47.0,4,-0.0669074423369121
75241,81.0,0.3548396984830841,0.1748254213454785,2.623093756917499,-1.830426580102018e-08,,1050178.5,10.5,22.735135411873635,0.0428098619567712,55,73,60,55,73,60,62.666666666666664,6,0.2142853274500804
75241,82.0,0.1590916567095721,0.2142853274500804,3.0608443146910913,-9.005257369337311e-09,,1270129.5,12.75,38.2341458799228,0.0338861308078841,65,74,62,65,74,62,67.0,7,0.1127455619280963
75241,83.0,0.3352951574816496,0.1127455619280963,2.87556655760647,-9.0029467090724e-09,,1408194.5,14.1875,38.71925886360799,0.0303507465062886,61,74,63,61,74,63,66.0,7,0.3876660096894544
75257,81.0,0.288684458017644,-0.0187444963741884,18.515206979516496,-8.989950148034496e-11,3.0,25791662.71934,62.98438,1100.375491498414,0.0468177987264498,98,97,58,98,97,58,84.33333333333333,9,0.0865799656621291
75257,82.0,0.0129520235959881,0.0865799656621291,15.893637422103206,-1.0183108545035622e-10,3.0,28067176.875,68.4375,921.9451805594734,0.0508507492308265,98,97,53,98,97,53,82.66666666666667,9,-0.3022830604725799
75257,83.0,-0.1613604830241136,-0.3022830604725799,11.64542052289386,-1.1313820578421976e-10,3.0,19602091.25,47.75,683.0657704288327,0.0339748726620341,97,96,26,97,96,26,73.0,8,0.1832472923940598
75259,81.0,-0.266550472390987,-0.098168373397,5.167079492118509,-3.1161512814414687e-09,,1681380.9375,14.6875,80.97245885220514,0.0334624728789673,78,80,15,78,80,15,57.666666666666664,6,-0.1094467307825555
75259,82.0,-0.2352178900237397,-0.1094467307825555,3.75857046132434,-3.650672585459208e-09,,1488487.0,13.0,57.34272617771771,0.0302170386857226,76,76,27,76,76,27,59.666666666666664,6,0.1215381907372499
75259,83.0,0.0177969180463615,0.1215381907372499,2.634000962370642,-4.070803464494907e-09,,1660235.5,14.5,37.91326260283412,0.021511665285392,71,77,41,71,77,41,63.0,6,0.0787920499364898
75261,81.0,-0.0136523432780791,-0.2404626278874564,2.393890887995313,-1.5553489379098933e-08,,542929.5,32.75,85.01870515443538,0.0186382363841518,57,62,39,57,62,39,52.666666666666664,5,0.0145035255448358
75261,82.0,0.0109704986483964,0.0145035255448358,2.74967592701909,-1.4143755283124929e-08,,590784.375,33.125,88.28130226375546,0.0235267106346104,59,60,53,59,60,53,57.333333333333336,6,0.0652827501900608
75261,83.0,-0.0047536947676024,0.0652827501900608,2.281898352370523,-1.3626312818891208e-08,,630911.875,35.1875,79.79648394640823,0.0163126982565772,56,60,39,56,60,39,51.666666666666664,5,0.2142087931351182
75262,81.0,1.9325819238860915,1.139342930087572,9.752313041202646,-3.059542226273776e-08,,350914.5,16.3125,106.1227559966532,0.0484585842177221,47,53,85,47,53,85,61.666666666666664,6,0.2835247871307953
75262,82.0,1.263510480298717,0.2835247871307953,7.715111159544144,-1.3563207768069992e-08,,450847.1875,20.9375,134.4900531043914,0.0379736890632137,60,54,86,60,54,86,66.66666666666667,7,-0.051462467815023
75262,83.0,0.8474400154738106,-0.051462467815023,6.539146738257703,-1.3965146416876316e-08,,437078.88,19.86,110.56473214051672,0.0377565199125706,56,52,80,56,52,80,62.666666666666664,6,-0.5241688616006441
75266,81.0,0.2941167308526409,0.1702126778957231,1.3864850405634648,-4.692332053603893e-07,,53026.875,6.875,9.051866503130254,0.0198305768806103,15,14,59,15,14,59,29.333333333333332,2,-0.0181819623851273
75266,82.0,0.1739122037096863,-0.0181819623851273,1.565002230571445,-5.106240900511296e-07,,51981.75,6.75,10.552577084097823,0.0195242434733336,16,11,63,16,11,63,30.0,2,-0.00925890516
75272,81.0,-0.1960959110183247,-0.0190244640942447,1.1824505082932049,-7.265126305399223e-07,,30760.625,9.875,12.9633493846977,0.0175398236516768,12,6,21,12,6,21,13.0,0,-0.0956960916544111
75272,82.0,-0.2400218310107394,-0.0956960916544111,0.9553772070626004,-1.3234601370961446e-06,,27256.25,8.75,9.24225521669342,0.0209007234141377,8,3,27,8,3,27,12.666666666666666,0,0.2562861491192092
75272,83.0,0.1964583697338533,0.2562861491192092,0.7619484390867101,-2.351152569617719e-06,,33680.9375,10.8125,7.561994300127756,0.0369552303170777,4,5,55,4,5,55,21.333333333333332,1,-0.150982640272833
75273,81.0,0.8609253110526947,0.0976554164687117,16.990587361919804,-1.0211280270365971e-08,,307536.9375,17.5625,337.2906914277179,0.0550983539641812,62,50,73,62,50,73,61.666666666666664,6,0.0177935885025974
75273,82.0,1.2519662262385154,0.0177935885025974,11.54620790273388,-1.622510929424248e-08,,313062.75,17.875,182.14506135057735,0.0525859316949097,57,47,86,57,47,86,63.333333333333336,6,-0.0209787868690983
75273,83.0,1.0895508358123551,-0.0209787868690983,16.17467383189062,-1.033930788832632e-08,,307002.5,17.5,313.7076657580828,0.0422794187058182,60,44,84,60,44,84,62.666666666666664,6,
75285,81.0,0.5293736560657982,-0.0564783965604742,4.927297293451586,-2.655478021754602e-09,,2692888.0,35.5,163.23622965234046,0.041504078981362,80,85,66,80,85,66,77.0,8,-0.0960527391121098
75285,82.0,0.4221186479189172,-0.0960527391121098,3.6436194235110073,-2.687462729508148e-09,,2429728.0,32.0,126.84579975643936,0.0306445760117611,80,83,72,80,83,72,78.33333333333333,8,-0.0019532037861804
75285,83.0,0.1025779424821424,-0.0019532037861804,3.8964638572452985,-1.8878612125426568e-09,,2420958.3125,31.9375,137.4104501311316,0.0233771823181099,80,82,48,80,82,48,70.0,7,0.193492896004412
75288,81.0,-0.0735773438864682,-0.1491078561529346,1.601803822437674,-2.3167771182602537e-07,,71075.8125,11.8125,19.96301575878947,0.0171135342878166,22,19,33,22,19,33,24.666666666666668,1,0.1089941770659501
75288,82.0,-0.152578934393057,0.1089941770659501,1.3517096040504513,-3.3487286156054113e-07,,78572.0,13.0,18.59694661537931,0.0186587273294163,20,18,36,20,18,36,24.666666666666668,1,0.1800001522431726
75288,83.0,0.1164571832772543,0.1800001522431726,1.079233182964589,-3.1002155444690834e-07,,92445.84,15.24,14.646437095143645,0.0200259459363915,21,20,49,21,20,49,30.0,2,-0.1272965007720188
75294,81.0,0.0853672455917371,-0.4006732729391852,3.0963982426883727,-2.3024362616686736e-08,,693098.625,11.125,49.29714660568955,0.0321351286030149,51,66,46,51,66,46,54.333333333333336,5,-0.179775159860257
75294,82.0,-0.4552232803024469,-0.179775159860257,2.341474301795966,-2.0394857883517732e-08,,568496.625,9.125,22.692032383489984,0.0339749145418266,54,59,9,54,59,9,40.666666666666664,3,-0.0958906657741927
75294,83.0,-0.405405187385547,-0.0958906657741927,1.8833805567084323,-3.8095930701340306e-08,,513983.25,8.25,16.666643863903943,0.0261318596717149,42,56,9,42,56,9,35.666666666666664,3,-5.669600000590692e-08
75298,81.0,0.6322138302983247,0.0637872410004445,3.3487973626202567,-2.382503245358737e-09,,2141375.0,25.0,82.50997439895929,0.0171201768464571,81,83,68,81,83,68,77.33333333333333,8,-0.1354425938138349
75298,82.0,0.07860796714102,-0.1354425938138349,6.088784557467063,-1.2903837097725587e-09,,1830875.625,21.375,143.44443964946126,0.0181328737689263,86,79,57,86,79,57,74.0,8,0.2115671792870186
75298,83.0,0.5554834709875796,0.2115671792870186,3.947511087050965,-2.464749677787253e-09,,2311708.125,25.625,93.3854952740352,0.0196242467298696,77,81,72,77,81,72,76.66666666666667,8,0.0905757460757561
75316,81.0,-0.415461378006884,-0.3750001783900104,9.702431781038294,-4.83616421156526e-09,,792543.75,18.75,201.6333115914125,0.0528687915763348,72,68,6,72,68,6,48.666666666666664,4,-0.0666666403623007
75316,82.0,-0.5379307183850172,-0.0666666403623007,3.052269247996707,-1.3913796059121716e-08,,740232.5,17.5,51.863375000726016,0.0424548282339933,59,64,5,59,64,5,42.666666666666664,4,0.4214288069937952
75316,83.0,-0.0332295472678855,0.4214288069937952,1.971077405484838,-9.369373674247016e-09,,1052187.625,24.875,40.79808633698797,0.0252902451160968,61,69,37,61,69,37,55.666666666666664,5,-0.067839849232392
75320,81.0,0.6136356479042335,-0.2965946002094831,8.834072669141985,-1.0429172576226552e-09,,3871772.0,71.0,640.8400866856682,0.0507602412730354,88,88,68,88,88,68,81.33333333333333,9,-0.1126762536492598
75320,82.0,0.1775693855878599,-0.1126762536492598,3.177188343724927,-2.439762062137088e-09,,3375792.0,63.0,203.1437621342362,0.0262442876165023,81,86,63,81,86,63,76.66666666666667,8,0.1111107881371156
75320,83.0,0.0294108020320922,0.1111107881371156,2.63941024802476,-1.9746305297487603e-09,,3750880.0,70.0,184.33929830392395,0.0207419182498278,79,86,42,79,86,42,69.0,7,-0.1392856756540575
75326,81.0,-0.4521683762348062,-0.3761323590646716,1.8874266428108448,-3.042781385832744e-07,,267148.0,7.0,14.579562143510492,0.0369518881039522,19,47,4,19,47,4,23.333333333333332,1,0.1066341070609748
75326,82.0,-0.4255759668108374,0.1066341070609748,4.201956718123786,-5.9442799012085146e-08,,293385.75,7.6875,27.36838961403833,0.0660312776761343,40,46,11,40,46,11,32.333333333333336,2,0.3107858967967771
75326,83.0,-0.1587349003616519,0.3107858967967771,1.7263838771018312,-7.390392171326069e-08,,381640.0,10.0,15.718950211534848,0.0318060837897235,35,50,26,35,50,26,37.0,3,0.4182503479124748
75333,81.0,-0.059768927964118,0.1232506407716187,6.768200829700023,-5.056253578660357e-10,,7603130.0,37.0,214.22048541983727,0.0282937828266399,93,93,34,93,93,34,73.33333333333333,8,0.0374999640415001
75333,82.0,-0.10207692124984,0.0374999640415001,7.455192221616577,-3.143274243403421e-10,,8234804.25,38.25,306.7909213491408,0.0247305771561583,95,93,42,95,93,42,76.66666666666667,8,-0.0339866017076765
75333,83.0,0.0170192025903386,-0.0339866017076765,7.566714119783205,-4.6123764278214236e-10,,7933682.75,36.8125,275.20568434723305,0.02850676725809,92,92,41,92,92,41,75.0,8,0.375552677796847
75342,81.0,-0.1752588490066311,-0.0804596539192366,1.5918751737276546,-4.2311244529366633e-07,,55640.0,10.0,16.824928150517287,0.0269811054989073,16,15,23,16,15,23,18.0,0,0.0687505307204001
75342,82.0,-0.0228584996392151,0.0687505307204001,1.798409275044789,-3.495288421054383e-07,,59465.25,10.6875,20.25144993894994,0.0308452555249737,20,13,50,20,13,50,27.666666666666668,1,0.7076018522519361
75342,83.0,0.520832691374465,0.7076018522519361,2.141489922335812,-1.8462190928716353e-07,,94370.75,18.25,33.52777061850222,0.0254509069298934,26,20,71,26,20,71,39.0,3,1.0410946705320607
75382,81.0,0.0471709307603702,0.2171672920224487,4.048584358560761,-3.8705624799378947e-07,,116236.3125,18.1875,71.25084202372454,0.0543830364991154,17,28,44,17,28,44,29.666666666666668,2,0.2340890796035168
75382,82.0,0.0559492713954601,0.2340890796035168,0.4732838144039057,-4.173744464858281e-07,,143558.0,22.375,8.83291954444962,0.0178060240430045,18,31,56,18,31,56,35.0,3,0.2656993596679209
75382,83.0,0.2000439112594823,0.2656993596679209,1.8212939718873968,-3.616596766350759e-07,,180602.25,28.25,57.22701964841303,0.0282670329972926,19,34,56,19,34,56,36.333333333333336,3,0.1330088694357465
75383,81.0,0.4698181432641182,0.2658661053864211,7.20330311131212,-1.9528796851894712e-09,,1868177.1875,64.1875,385.61721026680806,0.0266378052380859,83,81,64,83,81,64,76.0,8,-0.0881345863622026
75383,82.0,0.2158529033032206,-0.0881345863622026,4.405751227061399,-2.1554895553150476e-09,,1713773.25,58.375,270.0389190660197,0.0191298703404304,82,78,65,82,78,65,75.0,8,0.3239765479917988
75383,83.0,0.7287774377189495,0.3239765479917988,6.416331215437195,-1.219589922867768e-09,,2281511.75,77.125,454.5171674353888,0.0207604388702406,84,81,77,84,81,77,80.66666666666667,9,0.0901589061792427
75432,81.0,0.1341474480959661,-0.0398224695370065,5.080381285594879,-1.2049679714671296e-08,,739590.25,27.125,125.8933384205027,0.0460406218084303,60,67,50,60,67,50,59.0,6,-0.0552993120910824
75432,82.0,-0.0902348308983643,-0.0552993120910824,6.372811559571452,-7.3351273974122044e-09,,686826.875,25.625,167.30553990595592,0.0308687194238256,68,63,44,68,63,44,58.333333333333336,6,0.248779976065788
75432,83.0,-0.1080130314875004,0.248779976065788,4.311840620977494,-7.304420690972384e-09,,859264.0,32.0,124.38934979069664,0.0250385171704052,64,66,30,64,66,30,53.333333333333336,5,0.0664067911285337
75434,81.0,2.4166606330971523,0.7826083506652195,18.491893413652484,-5.870703471641369e-09,,514652.5,20.5,334.0716252100579,0.0454656305425971,70,61,87,70,61,87,72.66666666666667,8,0.0579269331840419
75434,82.0,1.6090190548387708,0.0579269331840419,12.815725707045264,-1.2441532143668421e-08,,545657.5,21.6875,215.98065054598257,0.0573058702923857,61,58,89,61,58,89,69.33333333333333,7,-0.3429394075083583
75434,83.0,0.7272719316621661,-0.3429394075083583,8.458120393854964,-1.2055969685243621e-08,,361593.75,14.25,145.89953424659706,0.0396851867085912,57,48,77,57,48,77,60.666666666666664,6,-0.4122803209055322
75435,81.0,-0.1634623375380893,-0.1944451952535781,1.343865073616682,-2.981360096720573e-06,,54695.8125,5.4375,8.086130604941053,0.0437807311375344,2,14,25,2,14,25,13.666666666666666,0,0.0804595507167584
75435,82.0,-0.1896562086391039,0.0804595507167584,0.5683094741027935,-5.785367234121611e-06,,59096.625,5.875,3.1747539775739804,0.0324913812021824,1,13,32,1,13,32,15.333333333333334,0,-0.0319148772389999
75444,81.0,0.1545470697000615,0.187261847585668,6.754028590703931,-3.7832055532870404e-09,,1734511.5,14.75,75.55064308060474,0.0384183724684482,75,80,51,75,80,51,68.66666666666667,7,0.1509042866202334
75444,82.0,-0.1284652747501166,0.1509042866202334,6.118079693833988,-2.0759339370253548e-09,,1969063.0,16.75,107.5999840890408,0.0336898133208611,82,80,39,82,80,39,67.0,7,-0.2826289153203867
75444,83.0,-0.0505543626519521,-0.2826289153203867,6.189590593152325,-2.7098533776267252e-09,,1388547.5625,11.8125,83.9050929665043,0.0323929406565915,76,74,36,76,74,36,62.0,6,0.3179012385264039
75445,81.0,0.7499991232417607,1.133333944779999,2.7110721649991243,-4.100390948693021e-08,,538664.0,14.0,35.024220529755574,0.057116187934772,43,62,71,43,62,71,58.666666666666664,6,-0.2857151459601086
75445,82.0,-0.0804609078393063,-0.2857151459601086,0.9395199524478742,-8.767833196292117e-08,,385660.0,10.0,10.274224133315018,0.0379612505998344,35,51,44,35,51,44,43.333333333333336,4,-0.1187498856963501
75445,83.0,0.2368414351667818,-0.1187498856963501,0.7456193423107285,-1.0597859235798656e-07,,339862.875,8.8125,6.873192132390649,0.0282002570560562,31,47,58,31,47,58,45.333333333333336,4,-0.0070924542103124
75447,81.0,3.3617093375687706,1.2282612293311843,29.360290481538424,-9.093639722340613e-08,,87983.4375,12.8125,346.1080537197459,0.0910290919048183,32,22,91,32,22,91,48.333333333333336,4,-0.0634148100795167
75447,82.0,1.4615403637453648,-0.0634148100795167,9.269775489561194,-4.9800252874192725e-08,,82572.0,12.0,93.4677464330096,0.0478425551571685,42,20,88,42,20,88,50.0,5,0.2291662503500799
75447,83.0,2.1052641765382587,0.2291662503500799,7.648207810166539,-6.845246614278394e-08,,101893.0,14.75,102.65852840856958,0.0490183606003425,36,22,92,36,22,92,50.0,5,-0.483050664352215
75460,81.0,-0.0737670066111076,-0.0476348439518151,1.5369864551342178,-7.324795633140645e-08,3.0,280333.0,31.0,49.2911904241634,0.0215326649276234,35,48,33,35,48,33,38.666666666666664,3,0.216151307045354
75460,82.0,0.1989430788299595,0.216151307045354,1.0029281027369736,-1.1156274045836765e-07,3.0,338775.0,37.5,35.09184715237374,0.0254920306775375,32,48,64,32,48,64,48.0,4,0.1853788249891688
75460,83.0,0.3350351464903136,0.1853788249891688,2.271669035257486,-1.2204286859841742e-07,3.0,399754.5,44.25,92.18739085783456,0.0318883442807349,30,51,63,30,51,63,48.0,4,0.089266164224915
75469,81.0,-0.0083683001596024,0.1791053216105946,2.968099695916369,-1.827798894858712e-08,,408973.125,14.8125,40.61104330051724,0.0243591764799082,55,56,39,55,56,39,50.0,4,-0.0886069057194619
75469,82.0,-0.214545003104149,-0.0886069057194619,3.4776331842852133,-2.0709255946880217e-08,,373126.5,13.5,45.93800114644256,0.0314000782589095,54,50,29,54,50,29,44.333333333333336,4,0.6851858877658166
75469,83.0,0.784315492169321,0.6851858877658166,5.475386444026741,-2.8553103344216343e-08,,627831.75,22.75,105.31813516314024,0.061800935451293,46,60,78,46,60,78,61.333333333333336,6,
75470,81.0,0.4444472296737054,0.0111117519970365,4.268416233937552,-6.090312482587331e-07,,57961.3125,5.6875,27.01318352823828,0.0341351085282139,13,16,63,13,16,63,30.666666666666668,2,0.2884618010271926
75470,82.0,0.14951267396929,0.2884618010271926,2.58559636356241,-3.5261474122227545e-07,,74475.78519,7.32813,15.598120115212618,0.0334638635122077,20,17,62,20,17,62,33.0,2,-0.1812364689946602
75470,83.0,0.0185689760759952,-0.1812364689946602,0.8531230382036593,-3.680277940817372e-06,,60774.0,6.0,5.682541134712255,0.0351215941343313,2,13,41,2,13,41,18.666666666666668,0,0.02447856796625
75483,81.0,0.1601934505740654,-0.0772202094878904,6.478257195556546,-1.6150195300661265e-08,,482122.75,14.9375,88.40112576299587,0.0428769278392757,57,60,51,57,60,51,56.0,5,-0.0292882180092511
75483,82.0,-0.2587858191528963,-0.0292882180092511,5.292943062492998,-1.4774917271593084e-08,,469452.0,14.5,91.4519828528148,0.0410553191506059,59,55,24,59,55,24,46.0,4,0.0948276314966307
75483,83.0,-0.1271471098566192,0.0948276314966307,4.05016402380063,-1.5696339754361292e-08,,514365.875,15.875,65.3971235949437,0.0307298319564171,54,56,28,54,56,28,46.0,4,0.7598415901805269
75489,81.0,-0.3916344843050122,-0.0361447721174549,13.779306796206471,-3.0224293167164047e-10,,9242780.0,20.0,319.85941564452213,0.0571753074620318,95,94,7,95,94,7,65.33333333333333,7,-0.2312504011123436
75489,82.0,-0.5030302605858157,-0.2312504011123436,12.672244958148148,-3.20128041146498e-10,,7026559.5,15.375,217.2404335634897,0.0393486001494845,95,92,7,95,92,7,64.66666666666667,7,-0.0772361258391721
75489,83.0,-0.3495706582378891,-0.0772361258391721,12.7418513598843,-2.8757551906866696e-10,,6442458.625,14.1875,199.7940194793903,0.0337833449034633,94,90,12,94,90,12,65.33333333333333,7,-0.1674013786082031
75491,81.0,1.0243926878200935,0.3174616080224859,4.161858898364969,-1.1528742396794607e-07,,154660.125,10.375,37.02604100299415,0.0454894360926427,29,35,76,29,35,76,46.666666666666664,4,-0.1807226530203173
75491,82.0,0.4945083626500284,-0.1807226530203173,2.360582815762196,-1.267152221720208e-07,,114112.5,8.5,20.504959573273453,0.0333958435201052,31,26,74,31,26,74,43.666666666666664,4,-0.0882348325069459
75491,83.0,0.2984319056465734,-0.0882348325069459,1.5290409774106388,-2.714275406445989e-07,,115575.75,7.75,12.439374610491551,0.0308520090476369,22,24,61,22,24,61,35.666666666666664,3,-0.193548579977814
75503,82.0,-0.0108685107691535,0.263889178523,4.5047370682721235,-1.82388664920476e-05,,10732.3125,5.6875,28.376555750772617,0.0896154226785724,0,0,51,0,0,51,17.0,0,0.1868134066855267
75503,83.0,0.255815555351168,0.1868134066855267,1.733070666574503,-1.1835172254566088e-05,,12737.25,6.75,10.497275408400728,0.087813588077715,0,0,59,0,0,59,19.666666666666668,0,-0.1111112778097026
75509,81.0,0.0605627351404383,0.0608533744397421,0.6111399361163274,-2.838472005520532e-07,,167499.0,27.75,16.419660087091938,0.0186061421983107,20,36,45,20,36,45,33.666666666666664,2,-0.0502707198288127
75509,82.0,-0.0273363439940088,-0.0502707198288127,0.4985266423374567,-4.0466043612570145e-07,,156619.375,26.125,13.206031336760624,0.0135988137698056,18,33,49,18,33,49,33.333333333333336,2,0.0542597007100276
75509,83.0,0.036270013425961,0.0542597007100276,0.496805160763221,-7.458531811480496e-07,,163738.4375,27.3125,13.81276127214856,0.0147113928335743,13,32,43,13,32,43,29.333333333333332,2,0.1388565293423667
75510,81.0,2.929365908896038,0.6555751909806495,20.574356993642994,-2.3233358730957534e-10,,13327445.625,111.3125,1692.3028993121775,0.0580966301518074,96,95,89,96,95,89,93.33333333333333,9,0.1681070273790763
75510,82.0,2.1685913582078467,0.1681070273790763,18.797998934009936,-1.9582178054633488e-10,,15623270.0,130.0,2177.316928295017,0.0608453781798456,97,95,92,97,95,92,94.66666666666667,9,0.1944224986994724
75510,83.0,1.7382779197945202,0.1944224986994724,13.637445791453247,-1.5795059713136e-10,,18656547.75,155.25,1829.135083989632,0.0367683630614713,96,96,90,96,96,90,94.0,9,-0.2504030213054453
75527,81.0,-0.3764804650666203,0.1330640166873975,7.468553007014731,-2.0445484407813883e-08,,393681.0,17.5625,99.18973071784346,0.0501619510226309,53,55,8,53,55,8,38.666666666666664,3,-0.1138793286269297
75527,82.0,-0.4028789366965037,-0.1138793286269297,7.668052524297162,-1.5235277592902757e-08,,350451.9375,15.5625,119.68414420401108,0.0458273963741469,58,49,12,58,49,12,39.666666666666664,3,0.2369490066084607
75527,83.0,0.0547943934156354,0.2369490066084607,6.235651446362401,-1.9309946470459124e-08,,433490.75,19.25,109.92545888938936,0.0464408892431863,51,52,44,51,52,44,49.0,5,0.0064928091860783
75550,81.0,-0.2249333148779104,-0.0082480166133172,1.8371325080124723,-2.8671679279116956e-07,,90846.0,15.75,29.432234365393217,0.0216339829704453,20,23,19,20,23,19,20.666666666666668,1,0.1066664896
75550,82.0,-0.1726135163818232,0.1066664896,1.1968458019811303,-4.3678063871547635e-07,,98532.0,17.25,19.69872810073057,0.0233341095370282,17,23,34,17,23,34,24.666666666666668,1,0.0539128364982468
75550,83.0,-0.0111650100881889,0.0539128364982468,0.7045602331304008,-5.062645550805963e-07,,102366.0,18.0,12.28812604288552,0.0158817574382942,16,22,39,16,22,39,25.666666666666668,1,0.1558345096762996
75554,81.0,2.8260902915655026,3.63158064140913,56.2054752915913,-9.310897680356443e-08,,54945.0,13.75,643.6253952028878,0.1406645353901849,32,14,89,32,14,89,45.0,4,0.3454556267642359
75554,82.0,5.231588321427966,0.3454556267642359,24.130501630035997,-7.960562546676377e-08,,70633.0,18.5,350.5067543262652,0.0606102890576367,36,16,97,36,16,97,49.666666666666664,5,0.0912157298672968
75554,83.0,4.1680054320241275,0.0912157298672968,35.23342041010677,-2.5493636804798213e-08,,77802.625,20.1875,698.6508208068707,0.0606527715990049,48,16,97,48,16,97,53.666666666666664,5,-0.5541797526813119
75556,81.0,-0.0775692818767754,0.1162126901992948,1.7955736519717385,-9.824427735117586e-07,,24687.0,9.0,15.539652359322083,0.0388302970611821,10,4,33,10,4,33,15.666666666666666,0,-0.0936682028705291
75557,81.0,0.5178536881926596,0.3709663645780647,4.816217633252261,-5.22959851880437e-07,,54113.125,10.625,41.03000714716974,0.0401838652528748,14,14,65,14,14,65,31.0,2,
75558,81.0,-0.1254868536315155,-0.1190105973499536,3.934866495437644,-4.6898385700662426e-08,,168924.375,11.0625,43.82224192762546,0.0286386931678903,41,37,28,41,37,28,35.333333333333336,3,-0.5030509843608926
75558,82.0,-0.6744062134675741,-0.5030509843608926,5.317449949487776,-5.6462008008514185e-08,,83955.0,5.4375,37.89178585105543,0.0426790146492287,41,20,1,41,20,1,20.666666666666668,1,0.1144833453316402
75558,83.0,-0.5873750378409301,0.1144833453316402,3.27475483425885,-1.3396533820665013e-07,,91956.0,6.0,20.672519722306124,0.0509506794970485,29,20,2,29,20,2,17.0,0,-0.1045833107844707
75573,81.0,-0.5367279053701087,0.0511365255681874,8.18396280999487,-8.65433767808097e-10,,3719991.5625,11.5625,93.95337737557652,0.0359028472156167,90,88,2,90,88,2,60.0,6,-0.4594591121508414
75573,82.0,-0.7167136696563436,-0.4594591121508414,8.170766368805012,-1.2015078124240899e-09,,1976256.25,6.25,74.49025406091238,0.0447149881366806,87,80,0,87,80,0,55.666666666666664,5,0.2499999199999998
75573,83.0,-0.2559519887497307,0.2499999199999998,8.833108319632926,-1.1779156903414515e-09,,2388062.5,7.8125,62.573488419392966,0.0269713662670396,85,82,18,85,82,18,61.666666666666664,6,-0.0880002946416639
75577,81.0,2.000004003907225,0.8007568145812194,19.71435129987491,-1.6057657889112566e-10,,17766819.0,89.25,1463.7883592109756,0.0588005317081119,97,96,85,97,96,85,92.66666666666667,9,0.1421560722151102
75577,82.0,1.7690998071520512,0.1421560722151102,23.65470568839158,-1.258082835955746e-10,,20334900.25,101.9375,2178.8223279004965,0.060388433653451,98,96,90,98,96,90,94.66666666666667,9,-0.0631508526858677
75577,83.0,1.2017289558976767,-0.0631508526858677,21.564775188297737,-9.685635887209552e-11,,18929437.0,47.75,1786.8485220927432,0.0512323456398332,98,96,86,98,96,86,93.33333333333333,9,-0.4489524678798829
75578,81.0,0.3295459493225168,0.729730296450469,5.445916765664285,-1.0452476703564195e-07,,133080.0,8.0,40.57845450999757,0.0563635732066064,30,31,60,30,31,60,40.333333333333336,3,0.0390626681435
75578,82.0,0.3854167948847797,0.0390626681435,2.886304707671082,-7.56004796967825e-08,,139109.6875,8.3125,24.589635203711858,0.0384211930485698,37,30,71,37,30,71,46.0,4,-0.0902258217779957
75578,83.0,1.0336134946578652,-0.0902258217779957,4.611049857127619,-5.1779136650996364e-08,,127012.1875,7.5625,43.00326671206927,0.0329451313179207,39,26,83,39,26,83,49.333333333333336,5,0.0495867589704501
75581,81.0,58.679934649436575,0.5672267882334796,97.91660257488576,-3.971530376349219e-09,,305347.125,46.625,5099.3848774825665,0.1068638396552442,74,50,99,74,50,99,74.33333333333333,8,-0.4906171087799477
75581,82.0,7.837192560914179,-0.4906171087799477,68.13357667594956,-1.4084083135140749e-08,,155538.75,23.75,1609.9313400870603,0.1319302945749337,59,33,98,59,33,98,63.333333333333336,6,-0.1947366039586018
