PERMNO,mean_size,num_obs
80681,819426.7291666666,12
80682,437482.7135416667,12
80683,1150316.0677083333,12
80684,1282892.953125,12
80685,122464.59375,10
80687,139796.4375,2
80688,1393691.46875,12
80690,47003.34375,12
80691,1731668.5208333333,12
80692,65446.796875,12
80693,44381.765625,12
80695,853339.9479166666,12
80698,,0
80699,7235527.9609375,8
80701,148448.22395833334,12
80702,342223.5660118182,11
80703,425339.51326833334,12
80709,440505.78125,2
80711,2900306.78125,12
80712,188593.515625,12
80713,351501.78125,8
80714,113373.875,12
80717,384865.0625,12
80719,117158.28125,12
80720,198820.0,2
80721,26878.71875,12
80723,579063.390625,12
80725,630714.078125,12
80728,71632.765625,4
80731,109232.6484375,4
80737,68004.921875,12
80738,27281.45,5
80740,394798.7916666667,12
80741,599672.375,2
80747,1176924.9895833333,12
80752,2983423.1979166665,12
80755,25535.02556818182,11
80759,351231.2864583333,12
80762,115070.25520833333,12
80763,67084.70454545454,11
80768,38926.510416666664,12
80770,,0
80774,174868.75520833334,12
80776,30029.109375,12
80778,493346.6510416667,12
80779,1538947.3333333333,12
80783,95614.45833333333,3
80784,614097.9166666666,12
80785,,0
80786,74312.5625,12
80787,179726.58166666667,6
80789,288462.75,2
80791,2063374.6697716666,12
80795,,0
80796,100610.5,2
80797,969019.7986111111,9
80798,126617.65104166667,12
80800,19334.21875,12
80804,6998.630208333333,12
80808,40766.348958333336,12
80810,,0
80812,31816.963541666668,12
80813,213863.5859375,12
80816,32172.072916666668,12
80818,19983.53125,2
80819,82412.3125,12
80820,423126.9895833333,3
80821,24493.7109375,8
80823,603479.8920454546,11
80827,162844.76041666666,6
80829,187170.45,5
80833,183708.15970545454,11
80834,134218.7215909091,11
80837,19817.875,12
80839,106479.1,5
80843,185289.828125,12
80846,291646.3125,2
80852,573650.7552083334,12
80855,35283.5,2
80856,25564.239583333332,12
80857,18490.580729166668,12
80858,872955.7102272727,11
80861,41715.104166666664,3
80862,62347.96875,12
80863,1103885.71875,12
80864,603859.890625,12
80866,438572.8125,12
80867,32450.057291666668,12
80900,,0
80913,2037124.1979166667,12
80918,305870.92613636365,11
80919,,0
80921,2235134.7245366666,12
80924,1740624.375,12
80926,177804.69791666666,12
80932,38246.25,1
80940,,0
80942,68786.63541666667,12
80943,495343.0208333333,12
80944,327806.015625,12
80946,,0
80948,33717.669270833336,12
80951,98394.19791666667,12
80957,1010839.6875,12
80958,31422.0,1
80960,22248.145833333332,12
80962,23336.51785714286,7
80963,1362699.1789883333,12
80964,107281.61843666667,12
80965,,0
80966,7413.75,1
80969,129308.33854166667,12
80971,36577.7258,12
80973,55533.6640625,12
80975,160078.078125,2
80979,31618.213541666668,12
80983,15203.125,2
80987,249178.17708333334,12
80990,57702.88352272727,11
80992,30765.0,5
80993,77611.734375,8
80997,,0
80999,19387.5,2
81001,212185.25,1
81002,90066.52083333333,12
81003,2125755.3333333335,3
81005,141821.28125,9
81007,1154413.4510425,12
81008,357971.6875,2
81009,21156.1875,1
81010,44251.100694444445,9
81011,,0
81013,281517.3177083333,12
81015,,0
81018,216795.6875,1
81019,34725.036458333336,12
81020,152365.14583333334,12
81021,82744.36458333333,12
81022,141487.078125,12
81027,402985.625,3
81028,10396.5,1
81029,3515.625,2
81030,48680.244791666664,12
81033,62804.03125,6
81034,49543.55,5
81035,155661.46875,12
81036,41819.322916666664,12
81038,313615.3958333333,12
81040,1117527.4166666667,12
81042,224984.13541666666,12
81043,686280.8958333334,12
81044,1531436.0833333333,12
81045,606391.6510416666,12
81046,145700.84375,12
81049,86073.08333333333,12
81050,118113.296875,12
81053,16421.791666666668,6
81054,370074.609375,12
81055,10392404.208333334,12
81056,79378.6484375,12
81057,,0
81060,32145.28125,6
81061,6891193.087291666,12
81062,10404.098958333334,12
81063,729146.9791666666,6
81066,541302.5566666666,12
81067,119515.796875,12
81071,220122.296875,12
81073,433311.9583333333,12
81074,49643.34375,9
81079,,0
81082,,0
81085,,0
81087,82524.64583333333,12
81089,258980.7750291667,12
81090,2088152.6666666667,3
81095,357598.6536458333,12
81097,556331.4739583334,12
81098,883366.7987158332,12
81100,,0
81103,27651.5,1
81105,25194.84375,12
81110,56818.57638888889,9
81113,67998.515625,4
81114,96226.20833333333,12
81116,1539362.1688833332,12
81119,379658.753335,12
81120,97616.875,12
81121,222739.359375,12
81123,549812.3697916666,12
81125,104025.95833333333,12
81126,17689329.979166668,12
81127,190077.54166666666,12
81128,442672.484375,12
81132,47930792.5,12
81133,1043133.9114583334,12
81135,,0
81136,,0
81137,113971.66666666667,6
81138,2490249.2447916665,12
81140,81372.375,10
81141,65712.29955333333,12
81142,328779.51136363635,11
81146,71526.80729166667,12
81148,62162.791666666664,12
81151,,0
81154,167846.140625,4
81156,52062.395833333336,6
81162,3915175.4739583335,12
81165,52026.135416666664,6
81172,1230662.3541666667,12
81173,1235036.9025,12
81175,89385.57291666667,9
81178,2233301.7135416665,12
81179,34959.375,7
81182,27118.75,12
81184,41941.546875,12
81188,24695126.010416668,12
81190,421147.8229166667,12
81191,2335578.25,11
81192,285257.34821428574,7
81193,3311611.425,5
81195,63569.86145833333,12
81196,87528.54166666667,3
81200,10996.565104166666,12
81201,53610.104166666664,12
81202,193276.42613636365,11
81204,,0
81206,22339.760416666668,12
81208,140233.86458333334,12
81211,6151.01761,10
81212,105129.05625,10
81214,64268.166666666664,3
81219,410090.6354166667,3
81220,1113528.5104166667,12
81222,601832.4739583334,12
81226,,0
81231,16678.5625,10
81237,,0
81240,166581.0625,3
81241,803118.262385,12
81242,38652.1875,11
81244,9995.723958333334,12
81246,92847.5625,3
81248,376518.828125,8
81249,1314167.076388889,9
81254,14183.316964285714,7
81256,556002.8958333334,12
81259,17342.567708333332,12
81260,31691.65625,12
81262,1979171.9791666667,9
81263,10014.2578125,12
81265,987880.0885416666,12
81266,,0
81268,12416.90625,12
81269,,0
81275,412301.51047499996,12
81278,152196.60416666666,12
81280,,0
81281,97779.54166666667,12
81282,632759.2760416666,12
81284,11017165.6875,12
81285,2981658.4427083335,12
81290,155805.1625,5
81291,9115.8125,12
81292,988859.984375,12
81293,200760.9,5
81294,307826.4791666667,12
81295,,0
81297,13410.796875,12
81298,21961.2890625,12
81299,75836.64583333333,12
81300,37007.663194444445,9
81301,1226588.0052083333,12
81309,130194.08318181819,11
81311,235560.33333333334,12
81331,1982.4895833333333,12
81469,407519.046875,6
81470,611573.5520833334,12
81472,14546062.5,12
81474,17161.182291666668,12
81475,118540.55,10
81480,28278.791666666668,3
81481,3687781.1302083335,12
81483,283006.6848958333,12
81486,104448.7375,5
81488,28289.40625,12
81490,34311.20945111111,9
81491,35358.75,2
81499,18907.234375,12
81501,2198047.9348958335,12
81502,762590.334375,10
81506,1048264.0572916666,12
81508,240861.96354166666,12
81509,20011530.989583332,12
81510,,0
81511,7920.486979166667,12
81519,132236.81640625,8
81521,552594.2708333334,12
81522,583323.4375,6
81523,1015869.375,3
81527,157735.92708333334,12
81528,56015.838541666664,12
81530,2467821.890625,12
81533,33231.859375,12
81535,141229.40625,2
81537,107256.42708333333,12
81539,1135539.25,12
81540,1637157.1770833333,12
81541,84044.0625,12
81544,9684.13595,12
81546,35585.8125,12
81547,2231919.3014008333,12
81548,,0
81549,30954.697916666668,12
81553,126543.98958333333,12
81556,11959.651041666666,12
81558,92982.67708333333,12
81560,53534.302083333336,12
81561,,0
81562,105952.875,9
81563,66130.525,10
81564,106182.09895833333,12
81565,16230.067708333334,12
81566,107517.984375,4
81570,82107.90625,4
81575,,0
81576,332656.8515625,12
81577,1061084.2261441667,12
81580,24521.73214285714,7
81581,,0
81586,57874.375,2
81587,60220.5,2
81590,17135.846354166668,12
81593,18562982.515625,12
81594,4835070.0,1
81596,,0
81598,440159.7083333333,12
81599,126099.23214285714,7
81601,14856.848958333334,12
81602,1363103.15625,3
81610,24991.979166666668,12
81614,13673.635416666666,3
81618,181055.875,1
81620,103511.05729166667,12
81621,1850820.4479166667,12
81624,19614.7304775,8
81626,58956.921875,12
81627,,0
81636,241764.57272199998,10
81638,70232.109375,4
81639,3886641.8740390004,10
81643,83231.25,2
81644,91408.203125,4
81647,70701.484375,12
81650,115306.90625,4
81652,51752.703125,12
81653,571140.1979166666,12
81654,1088532.9739583333,12
81655,2341042.34375,12
81656,101235.075,5
81658,12835.34375,12
81659,2372152.7708333335,12
81660,959716.640625,12
81661,901969.765625,12
81665,302035.05,5
81669,626601.875,12
81670,114889.8125,7
81672,69522.05729166667,12
81675,242634.34375,12
81677,541127.0697341667,12
81678,741952.7885533334,12
81682,506950.765625,4
81683,632083.925725,12
81686,37599.375,7
81687,63919.21875,8
81688,22415.684895833332,12
81689,371647.30658833333,12
81692,67579.88194444444,9
81694,62385.96875,9
81695,102139.80208333333,12
81696,9831262.313786667,12
81698,977104.9448766666,12
81700,10187.025,5
81701,28507.984375,4
81702,511554.5520833333,12
81704,72861.36979166667,12
81705,652651.9375,12
81706,19438.375,5
81707,223848.765625,12
81708,14433.984375,12
81709,15214.145833333334,12
81710,13097.955729166666,12
81712,1530657.28125,12
81713,210667.5,1
81715,49321.575,5
81718,11195.973958333334,12
81719,,0
81721,139672.61458333334,12
81725,152431.69010416666,12
81726,19397.619791666668,12
81727,4121.75,6
81728,,0
81731,7174.4609375,12
81736,954323.1770833334,12
81739,295192.956565,4
81740,426083.953125,12
81741,292337.625,4
81743,197858.578125,8
81746,52251.71875,6
81747,481140.83928571426,7
81750,815849.6888166666,6
81752,258081.81875,10
81754,453188.125,2
81755,22728.0,1
81756,3618659.15625,12
81758,140504.7142857143,7
81761,111069.75,8
81762,20194.84375,4
81763,78261.84895833333,12
81766,108174.30832499999,12
81774,992903.15625,12
81775,185007.83333333334,12
81776,1034417.9375,12
81779,45367.494791666664,12
81781,1039415.0677083334,12
81782,5726.729166666667,12
81783,31395.6,10
81784,1188118.0,12
81849,283421.9166666667,12
81850,84209.53125,1
81851,14621.885416666666,12
81854,715323.4583333334,6
81855,11515.197916666666,12
81857,3387169.1875,12
81861,81222.82291666667,12
81864,509975.84375,8
81865,17150.15625,12
81869,35145.375,2
81870,27858.6328125,12
81872,126604.21875,12
81874,135857.15625,4
81877,1480440.4296875,12
81878,115209.6125,5
81882,3892300.511070833,12
81886,266088.5279516667,12
81889,346759.890625,12
81890,397743.5,1
81891,,0
81893,30612.1875,3
81901,117773.0625,11
81903,373378.2916666667,12
81904,235348.85416666666,12
81909,297655.9974366667,12
81910,324825.3072916667,12
81912,4985979.130208333,12
81916,63218.454545454544,11
81917,1243046.671875,12
81918,11006.78125,12
81920,912951.4166666666,12
81923,10391.21875,2
81925,600085.578125,12
82107,1092548.3958333333,12
82155,148496.07172833334,12
82156,111601.325,5
82157,1275318.796875,12
82160,108309.140625,12
82162,4228.204861111111,9
82163,94152.46875,10
82165,37448.03125,1
82168,209247.5,1
82171,16221.090277777777,9
82172,139505.0625,2
82175,176203.0,1
82178,923937.6375,5
82179,191800.20833333334,12
82180,55845.776041666664,12
82181,50126.791666666664,3
82184,71625.52232142857,7
82186,,0
82191,79822.89838416666,12
82193,,0
82196,325538.84821428574,7
82201,284021.1822916667,12
82204,142084.91666666666,3
82207,180041.9921875,8
82212,515955.4791666667,6
82213,130000.35416666667,12
82215,,0
82218,19947.375,1
82221,33145.41071428572,7
82224,2805080.87804,5
82228,480127.7239583333,12
82229,173094.225,5
82232,5277822.567708333,12
82233,694095.3385416666,12
82234,76885.875,2
82235,300338.3072916667,12
82238,182187.0,4
82241,82904.29166666667,12
82242,36438.1171875,4
82248,439653.0625,4
82251,48285.677083333336,12
82253,50549.125,2
82255,3436414.099393333,12
82261,729115.9270833334,12
82263,12048.53125,12
82264,141410.12637666668,12
82265,162750.6875,10
82266,428159.9609375,8
82267,81633.7109375,8
82269,41738.125,1
82272,197389.05729166666,12
82273,65914.19791666667,12
82276,189842.528595,12
82279,46420.317708333336,12
82281,140036.6875,5
82285,708555.1796875,8
82287,192857.0234375,4
82288,193812.9375,1
82292,3055089.703125,12
82293,65930.271875,10
82294,78548.703125,12
82295,732936.4583333334,12
82296,63646.875,12
82298,5007481.317708333,12
82299,7463739.81875,10
82300,4756373.322916667,12
82301,1450048.5833333333,12
82303,1908033.3697916667,12
82304,377634.2447916667,12
82305,9264.041666666666,12
82307,782514.7410714285,7
82308,4171635.1458333335,6
82311,836165.53125,12
82326,101638.19791666667,6
82467,263793.79208,12
82469,58064.36167416666,12
82471,410659.81875,10
82476,,0
82480,26367.927083333332,12
82482,23923.5,1
82485,1156073.671875,12
82486,1927603.3645833333,12
82488,598180.7916666666,12
82489,2177659.859375,2
82491,29226.75,3
82492,145247.20555166667,12
82493,142058.69375,10
82494,,0
82496,93394.08333333333,9
82497,19772.489583333332,12
82501,97097.323225,12
82503,80130.336125,12
82504,115996.44270833333,12
82506,9794.526041666666,12
82508,1408504.9693991665,12
82511,161108.80729166666,12
82512,77544.34895833333,12
82513,807033.1302083334,12
82515,412795.1177475,12
82517,46237.34375,2
82521,719671.8489583334,12
82522,450916.71875,12
82523,,0
82526,51107.875,2
82530,80342.5375,5
82533,31758.0,1
82535,1085454.59375,12
82536,22795.5,1
82537,85769.8875,10
82540,422019.49103,12
82541,114549.64583333333,12
82542,41142.09375,12
82543,391867.2083333333,12
82544,63883.703125,4
82546,1539658.390625,12
82547,1298386.3177083333,12
82549,125092.11363636363,11
82550,63023.21875,10
82551,904267.1267708334,12
82552,22868.674066666666,9
82555,7622505.9406,12
82558,25745.639204545456,11
82562,3189002.3125,2
82564,73496.0078125,8
82565,363497.25,1
82566,825358.6125,5
82567,135757.1484375,12
82573,141069.27083333334,12
82575,165441.21875,12
82576,624917.0079209091,11
82581,806721.4987616666,12
82582,79510.30555555556,9
82583,653045.9739583334,12
82584,1430478.7418558334,12
82585,99778.15909090909,11
82587,70235.1328125,4
82590,225104.65625,8
82591,,0
82592,11907.56875,5
82593,39558.109375,12
82596,,0
82598,26282741.859375,12
82599,77969.46354166667,12
82604,419148.0859375,8
82605,581282.8958333334,12
82606,1583463.6197916667,12
82607,249470.04947916666,12
82613,416485.1145833333,12
82614,67417.32291666667,3
82615,32470.215277777777,9
82618,4446137.340543333,12
82619,1974003.8333333333,12
82623,,0
82631,89985.55729166667,12
82634,122755.9375,12
82635,654524.265625,12
82637,840134.90625,12
82638,56378.375,1
82640,2828381.5052083335,12
82642,5563329.354166667,12
82643,9192101.427083334,12
82644,50983.333333333336,6
82646,375133.01875,10
82647,26695162.291666668,3
82648,523771.7864583333,12
82649,225098.24479166666,12
82651,7810532.78125,12
82652,124910.47916666667,12
82654,16321788.541666666,12
82656,738358.0416666666,12
82663,252717.16145833334,12
82664,260032.515625,12
82665,72876.83333333333,12
82667,68926.0,1
82668,3117908.109375,12
82669,56957.6875,2
82670,28201.4375,2
82671,,0
82672,98735.03645833333,12
82675,47291.107142857145,7
82678,,0
82680,12490.953125,12
82681,437636.9072783333,12
82683,51728.390625,4
82686,7614752.515625,12
82688,117087.6875,12
82693,332082.1015625,8
82694,237866.14627416668,12
82697,963958.5625,12
82699,115874.46875,12
82702,164092.3203125,8
82703,431833.95,5
82704,311072.19216000004,7
82709,54536.36363636364,11
82712,63491.125,2
82713,159904.21875,3
82716,,0
82717,115219.94010416667,12
82718,42553.55,5
82719,4036206.228125,10
82720,981463.1770833334,12
82722,849577.4038,12
82723,69905.0,1
82724,197227.21875,12
82726,,0
82727,334571.6590909091,11
82730,66025.5546875,12
82731,22735.651785714286,7
82732,474481.1770833333,12
82733,50525.598958333336,12
82734,812677.7083333334,12
82735,35105.15625,6
82737,96881.1625,10
82738,89493.234375,4
82743,236354.68229166666,12
82746,73746.50568181818,11
82747,61829.45,5
82750,145702.1171875,8
82751,1020622.63125,12
82752,138121.140625,12
82755,1001858.78937,12
82759,183260.59375,2
82760,17388.6625,5
82762,531866.65,10
82763,23782.5,2
82766,684354.625,12
82768,51826.5,10
82769,168308.375,2
82771,291155.1171875,8
82775,12855631.828125,12
82777,584065.1510416666,12
82779,141102.41770833332,12
82780,148151.22916666666,12
82781,25760.041666666668,3
82784,995828.15625,12
82791,,0
82793,484384.109375,12
82795,122261.85416666667,12
82797,,0
82800,189461.89583333334,12
82802,277125.6640625,8
82804,212099.10937111112,9
82805,112758.625,12
82807,241401.0,1
82809,347702.5416666667,12
82810,760268.575,10
82811,605854.3229166666,12
82812,6978.40625,12
82813,46933.817708333336,12
82816,161164.06875,10
82818,376166.4583333333,12
82819,55363.5,3
82821,512520.7864583333,12
82822,,0
82824,,0
82825,265114.40625,1
82829,50542.1875,2
82830,459796.3541666667,12
82831,318145.6452683333,12
82832,5532118.6875,1
82833,514393.203125,12
82834,21321.5,3
82837,617053.9635416666,12
82839,239860.23958333334,12
82843,422548.5104166667,12
82846,191109.171875,8
82848,931678.5541666667,12
82849,46158.75,3
82851,212680.875,4
82855,652089.3516666667,12
82857,99288.6875,2
82859,141316.99375,10
82860,446790.5572916667,12
82861,52684.46875,12
82863,313518.2734375,8
82924,947206.9895833334,12
82932,233266.25,12
82959,3991225.484375,12
83011,1677772.4270833333,12
83030,1627307.4375,12
83106,57519.1875,2
83111,1137001.9635416667,12
83112,62910.052083333336,12
83113,764417.2604166666,12
83120,196974.54166666666,12
83121,369481.102286,10
83122,87665.4,5
83123,94246.69444444444,9
83124,2419777.1458333335,12
83125,38816.958333333336,12
83127,212246.3125,4
83128,226595.8625,5
83129,434557.59722222225,9
83130,1310649.34375,12
83131,189339.32291666666,6
83133,30220.677083333332,3
83134,135537.67361111112,9
83137,60772.1875,6
83138,44674.94806,3
83139,,0
83141,576313.1770833334,12
83142,270171.15,10
83143,1828002.671875,12
83145,65063.780020909086,11
83146,41078.0,1
83148,95005.265625,8
83149,494443.625,12
83150,,0
83151,469217.2447916667,12
83154,,0
83155,98029.63020833333,12
83161,652914.671875,12
83162,1028115.3331425,12
83163,1024382.046875,12
83167,,0
83170,228949.94375,10
83179,,0
83183,238203.73579545456,11
83185,70553.79166666667,3
83186,5825504.131639999,12
83188,772508.3333333334,12
83189,313973.1510416667,12
83190,273988.4947916667,12
83202,752394.9114583334,12
83203,14373.401041666666,12
83205,20672.338541666668,12
83206,93791.02083333333,12
83207,7971.541666666667,6
83208,54993.75,12
83209,10762.5,12
83210,10867.5,12
83211,14759.895833333334,12
83212,89754.515625,12
83213,109997.91145833333,12
83215,80963.1875,12
83216,105310.46875,12
83217,64096.875,12
83218,38531.03125,12
83219,24482.8125,12
83220,36077.734375,12
83221,102632.29166666667,12
83222,31445.932291666668,12
83223,25641.666666666668,12
83224,105342.1875,12
83225,792875.7135416666,12
83226,75120.484375,12
83228,355624.7339416666,12
83229,2987362.875,2
83230,140950.25,2
83231,836855.28125,4
83233,319191.4010416667,12
83234,44054.078125,4
83235,,0
83238,376940.25,12
83239,165911.625,1
83241,181884.09027777778,9
83244,240396.578125,12
83246,332490.9140625,8
83247,42005.25,1
83250,8775.9140625,12
83251,1805069.9426149998,12
83256,48491.125,3
83260,136573.5625,1
83264,351468.5104166667,12
83270,,0
83271,38069.854166666664,3
83272,91341.34375,12
83274,,0
83275,834672.468375,12
83279,402662.77345166664,12
83282,23496.5625,4
83283,384797.7291666667,12
83285,64701.895833333336,3
83290,84832.98958333333,6
83291,1611167.5104166667,12
83295,34773.75,3
83296,1693822.5,1
83297,68250.78256,9
83299,,0
83301,231714.296875,12
83304,665312.4375,12
83307,346934.65625,4
83308,,0
83309,89392.85625,10
83312,122420.625,1
83316,164223.7977425,8
83317,892358.1555616666,12
83321,156140.15625,1
83323,383995.5677083333,12
83326,1388346.5,12
83332,141133610.63020834,12
83333,1300235.8072916667,12
83334,96120.70833333333,12
83335,583.875,12
83336,1527.75,12
83341,2226877.5,3
83342,2508598.65625,10
83343,537938.625,2
83345,46998.0,1
83347,43141.453125,12
83349,147972.25,3
83350,8517.184895833334,12
83351,123990.63247499999,12
83354,2274704.84375,4
83356,46649.661458333336,12
83358,619777.4431818182,11
83359,,0
83360,,0
83363,67724.34375,10
83365,586488.9375,12
83366,441528.5729166667,12
83373,13221.03125,12
83375,15896.864583333334,12
83377,127858.7734375,12
83378,146947.5,1
83379,159876.65625,2
83382,99545.25,4
83383,80924.375,1
83386,24065010.39659,12
83387,5442.4765625,4
83388,49907.6640625,8
83390,51421.875,11
83392,6608522.195016666,9
83395,,0
83396,50478.583333333336,12
83397,124597.0,2
83398,289517.9375,6
83399,1104293.875,12
83402,15337.28125,12
83404,172111.6517857143,7
83405,3333186.94056,12
83406,42975.416666666664,6
83408,24957.083333333332,12
83410,51013.1171875,12
83411,,0
83412,338385.1354166667,12
83413,4697825.760416667,12
83414,211479.265625,12
83415,,0
83416,678255.8594191667,12
83418,267067.4479166667,12
83419,46770.125,3
83421,1307192.6302083333,12
83422,639985.1,10
83424,10103.807291666666,12
83429,125356.75,4
83430,189623.0625,1
83433,211527.6875,12
83434,34529.729166666664,12
83435,60215119.625,12
83436,51690.15625,2
83440,19731175.136363637,11
83443,10316029.28125,12
83444,26988.869791666668,12
83445,288378.3020833333,12
83450,42554.166666666664,9
83452,1163461.7239583333,12
83453,1575563.3541666667,12
83455,291545.5520833333,12
83456,215337.890625,12
83457,298855.7916666667,12
83458,29170.1875,12
83462,1085364.03125,12
83463,641061.5,12
83466,191481.23958333334,12
83467,58481.375,2
83469,39047.859375,12
83471,3612256.6,5
83472,245626.66666666666,3
83474,27104.59375,12
83475,620719.515625,12
83478,237646.828125,12
83479,73980.765625,4
83485,117828.90625,8
83486,83373.80208333333,9
83487,121316.05208333333,12
83495,596257.1227658334,12
83496,50880.931818181816,11
83499,124422.44444444444,9
83500,228816.0,3
83501,23269.53125,12
83503,84200.234375,12
83504,61422.6875,12
83508,13802.682291666666,12
83509,58841.520833333336,12
83514,17814.0,3
83517,150024.9375,2
83518,20271.041666666668,12
83520,274091.3541666667,12
83526,224056.65625,12
83527,125175.34943181818,11
83528,35457.145833333336,12
83529,30436.520833333332,3
83531,10391175.005208334,12
83532,,0
83533,85594.63541666667,12
83534,706122.984375,12
83535,619258.2395833334,12
83539,918870.65625,9
83541,233259.56770833334,12
83543,77674.39583333333,12
83546,18100.5,1
83547,35098.0,12
83551,676199.6927083334,12
83552,7784.794270833333,12
83553,2215196.9669675003,12
83554,1992291.9947916667,12
83557,79139.89322916667,12
83558,404061.71875,12
83559,90388.15104166667,6
83560,169351.77083333334,12
83561,,0
83562,1766.3958333333333,3
83563,25106.513020833332,12
83565,222951.1875,12
83566,159499.2109375,8
83567,395537.75,12
83568,379759.71875,12
83574,73364.975,5
83575,106622.02083333333,9
83579,150926.44375,10
83580,2808361.175,10
83581,3350039.5572916665,12
83582,574746.75625,10
83583,5402204.864583333,12
83587,81103.78645833333,12
83588,100254.88392857143,7
83589,964683.7395833334,12
83590,32713.354166666668,12
83591,48296.609375,12
83594,147565.6125,5
83595,150974.0284090909,11
83596,25802921.15625,12
83597,1035792.5502083334,12
83600,25937.5,1
83601,959140.6875,12
83602,866279.5572916666,12
83604,4243722.510416667,12
83610,9150.348958333334,12
83612,746954.4375,4
83613,,0
83615,4372955.288055,12
83616,4225924.270621667,12
83618,44292.0,1
83619,,0
83621,175403.42708333334,12
83622,314309.5052083333,12
83623,1869027.1770833333,12
83625,250378.30208333334,12
83626,,0
83628,26783.528645833332,12
83630,9822156.145833334,12
83631,60601.026041666664,12
83632,19945.625,4
83633,110344.81534090909,11
83637,75191.69270833333,12
83638,112554.9375,9
83639,15304931.669119999,12
83641,55631.354166666664,12
83642,62278.796875,12
83643,22081.1375,5
83645,11732.4375,2
83647,401007.53125,12
83648,,0
83650,935371.4661458334,12
83651,600391.1354166666,12
83653,66302.79166666667,3
83654,,0
83656,44534.572916666664,9
83657,740126.23125,10
83658,143470.04375,10
83659,98270.03125,6
83660,259400.61881,12
83661,67903.078125,12
83663,8515.0,2
83664,108338.80729166667,12
83665,42110.96022727273,11
83666,74231.4375,1
83669,90874.86875,10
83671,367618.9583333333,6
83672,9442.364583333334,12
83673,39754.010416666664,12
83674,11138684.5625,12
83675,169354.0375,5
83677,91490.72916666667,3
83678,62762.6875,2
83681,497398.875,10
83682,8898.046875,12
83683,63945.739583333336,12
83684,79883.1,10
83686,5497682.416666667,12
83688,322466.6979166667,3
83690,49172.03514,9
83693,30898568.375,12
83699,241593.5875,5
83701,26828.8125,3
83702,37102.197916666664,6
83703,92311.9375,10
83704,277056.4166666667,6
83706,546055.9895833334,12
83709,131631.38888888888,9
83715,8097194.270833333,12
83717,21243.432291666668,12
83718,897891.8958333334,12
83720,445782.1614583333,12
83721,202511.17708333334,12
83722,898023.0260416666,12
83723,100217.60416666667,12
83725,112184.23958333333,12
83726,243549.85416666666,3
83727,973274.9635416666,12
83728,1018497.5729166666,12
83729,18065.796875,12
83730,421322.7760416667,12
83732,121401.31875,10
83734,232777.571685,4
83738,68147.75260416667,12
83739,,0
83740,107150.98958333333,12
83741,38555.184895833336,12
83742,644234.9791666666,3
83744,3265652.18735,12
83750,,0
83751,,0
83754,10316.698266666666,12
83756,555751.7135416666,12
83761,413714.1458333333,12
83762,229523.19886363635,11
83763,193138.375,2
83764,5631.2112925,12
83765,22740.4140625,12
83770,20472.1015625,8
83774,221393.15104166666,12
83776,328391.5125,10
83777,129519.13541666667,6
83778,128655.8625,5
83779,312627.01201999997,7
83780,299625.6875,4
83781,49030.25,1
83782,81682.13541666667,6
83784,527779.4583333334,3
83786,,0
83789,106309.70874833333,12
83790,310014.3611111111,9
83794,148382.8125,5
83796,7360.977678571428,7
83799,363684.7733175,12
83800,55278.435819090904,11
83801,76464.0,1
83805,421504.5625,2
83807,445024.1666666667,12
83808,103750.89375,5
83810,137974.21875,6
83813,370426.58680555556,9
83815,222190.75520833334,12
83816,155285.15625,2
83817,90125.0,12
83820,560497.9322916666,12
83821,1234598.7083333333,12
83822,764049.9886363636,11
83824,161347.875,6
83825,214065.15625,12
83827,351897.6197916667,12
83828,636771.0260416666,12
83829,,0
83830,388415.0989583333,12
83831,45062.5,12
83832,155001.96875,12
83833,21061.708333333332,6
83834,84746.09895833333,12
83835,16241499.375,12
83836,,0
83838,75099.92361111111,9
83841,228370.59375,4
83844,855888.3489583334,12
83849,70040.03125,1
83850,257428.94952583333,12
83852,,0
83856,81355.625,1
83858,373338.1875,4
83859,151815.69375,10
83860,159697.85753666668,12
83861,,0
83862,5078275.072916667,12
83863,259503.409375,10
83865,,0
83866,133123.79166666666,12
83868,283480.0,3
83879,3174709.0,12
83882,,0
83883,110031.96875,2
83884,161251.734375,12
83885,420744.78125,12
83886,,0
83889,22845.825,5
83893,22589.200520833332,12
83895,49661.57142857143,7
83896,35898.0,1
83897,97428.875,12
83898,131221.95138888888,9
83900,,0
83901,,0
83903,73046.96354166667,12
83905,34082.333333333336,12
83906,372617.6067708333,12
83907,32908.78125,3
83908,146039.44375,10
83910,45024.130208333336,12
83914,,0
83915,261899.02083333334,3
83916,1841130.234375,12
83918,162526.10239833334,12
83922,260859.09375,6
83924,9438.3984375,12
83926,428490.9166666667,12
83928,1114326.2718733333,12
83933,31524.1875,1
83934,92526.00260416667,12
83939,289644.9583333333,12
83940,260750.20833333334,6
83942,382061.046875,6
83944,241892.765625,12
83945,92613.75,3
83946,308786.4114583333,12
83947,28853.25,3
83950,111494.05113636363,11
83954,7255.4765625,12
83956,83742.75,1
83957,21729.715625,10
83958,108035.921875,12
83959,173946.4375,3
83960,,0
83961,128938.52083333333,12
83963,353122.5625,9
83964,25803.833333333332,3
83965,208330.660008,10
83967,308589.5081916667,12
83968,,0
83969,52438.71875,12
83971,,0
83974,988490.0099308334,12
83976,1749226.484375,12
83978,17524.96875,12
83980,255484.33333333334,12
83981,9050784.619791666,12
83982,852482.53125,12
83985,670593.6927083334,12
83987,488228.7395833333,12
